2.912053597430634966e-01,5.665336963535724246e-01,5.035917591112030189e-01,2.852956847818570729e-01,4.842881127497499771e-01,1.363481512426145681e+00,-7.811052836253919995e-01,-4.680176663374854829e-01,1.224574355126174297e+00,-1.281108275144042574e+00,8.754755042743244120e-01,-1.710715324029528972e+00,-4.507651031362743810e-01,7.491638059190650623e-01,-2.039328661012512200e-01,-1.821754116657341716e-01,6.806560043814564587e-01,-1.818498990391614223e+00,4.707163532571108366e-02,3.948442093272043207e-01,-2.484320543808466453e-01,-6.177066479970166890e-01,-6.828839964493339521e-01,4.362576043409168158e-01,-1.703012774113237926e+00,3.937105991386651849e-01,-4.793240035754972594e-01,-2.990162929660803992e-01,6.941032876787642802e-01,6.786296737098564957e-01,2.395559950038969044e-01,1.512266292944498269e-01,8.161272333600408935e-01,1.893534467596200699e+00,6.396327631937026581e-01,-9.620288319051913950e-01,-2.085265642120109675e+00,1.930246767465575664e+00,-1.735348874470392655e+00,1.210383704904514302e+00,7.974354194278735486e-01,-3.798107840473790020e-01,7.025622240016003994e-01,-8.503462716551150047e-01,1.176812450104928853e+00,-5.243361026324560026e-01,7.009077309156046542e-01,9.841880707224154312e-01,-1.217284086668202203e-01,2.365768628840038801e+00,4.961429262475947066e-01,7.965948666649522725e-01,-4.740208901256851015e-01,-5.669571649092953330e-02,1.357797258107058314e+00,-8.048337241667037345e-01,-2.123620249092930123e+00,-3.335024404332474490e-01,-8.867193524853780318e-01,3.341979308990088438e-01,5.367838249027502284e-01,-7.438303679362012755e-01,-3.202038822408790897e-01,-9.161988612665409315e-01,-8.596682999817406579e-01,2.259854867337553752e-01,6.287758265382943357e-01,1.864943487730746641e-01,9.524783451091218822e-01,9.881375825933088608e-01,-7.260831396267548865e-02,-5.506029235634193331e-01,-9.381526140931042423e-01,-1.239071562594792564e+00,1.396832740312946852e-01,-2.230189818824760140e-01,2.123691888593552957e+00,1.222734342588288753e-01,-1.409431739922768712e+00,1.422985952772243268e+00,-2.147855037643609855e+00,-1.347532513457754932e+00,3.635645568066483979e-01,-1.475211180459486647e-02,1.272395078546209701e+00,-1.449566608863387618e+00,-1.195523741666970841e+00,-5.918629731472490052e-01,-4.145048435321895264e-01,-1.425794733438021433e+00,2.093947875359238042e-01,-5.928860038389254239e-01,-1.473116413465647367e+00,-8.965806153018710534e-01,1.104351569860312576e+00,-4.315495155160447571e-01,-1.611369082440588796e-01,8.891574940728736998e-01,2.883768477152653942e-01,-1.051538937570038135e+00
-3.195613998402314637e-01,-6.199930877212022073e-01,1.569983764466889864e-01,-5.714553510797892866e-01,1.057633183204614191e+00,-7.914888094778854688e-01,-5.246273459284701568e-01,7.187803937036874036e-02,1.910759427277182843e+00,7.879646831376143634e-01,5.130821444669918518e-01,-5.464162802735939017e-01,1.043944655495323115e+00,2.107785152793370198e+00,1.459927481585293618e+00,1.015405457812520451e+00,7.491846009241974746e-01,-6.755214784366881942e-01,4.402663916687296064e-01,6.889718563269422447e-01,-2.766461272769872859e-01,1.924533320015290094e+00,4.112040207072238940e-01,8.907649561731171284e-01,2.263632272517069610e-01,-2.078617893702175312e+00,-3.878862319671759762e-01,-8.710696996399898417e-02,1.126385822137272896e+00,2.471117161577363053e-01,1.211718053315408994e-01,2.989839355420466083e-01,-1.570991368466516935e-01,-7.404690227807179115e-01,-1.247652923051232765e+00,2.494552151524494221e-01,5.810733206206064594e-01,2.763844079849566260e+00,3.993254369795762870e-01,6.684881692058055602e-01,-2.757737286563051726e-01,5.004829001543722455e-01,8.630648605906244830e-01,-1.051627859465212200e+00,-1.392054077493086961e+00,1.153922240612225369e+00,1.181944105999231942e+00,3.913714484219311673e-01,-8.810470922015694040e-01,2.950799597862399093e-01,1.863801062132504294e+00,-1.712273924471255704e+00,-1.407084545743225501e+00,1.267811863269717454e-01,3.759847795495923663e-03,-1.268994256073391780e+00,-8.388429214202899331e-01,5.539212514397201526e-01,-5.040427180819636588e-01,-7.884401845178786727e-01,1.529400674483931244e+00,2.054548539259796192e-01,3.130131289808603112e-01,8.665207121682992897e-01,2.990705295943764108e-01,1.076540643846122025e+00,3.631773475444523003e-01,1.893679825551842555e+00,-4.857527442828083464e-01,3.876744557775985145e-01,2.355761039255356223e-02,-6.602295020442798812e-01,-3.186849295780142532e-01,-7.226621936743726771e-01,1.773867193845990453e-01,9.835127293431643603e-01,2.350458588539469998e-02,5.537769778633659934e-01,3.537692939966396999e-01,-2.755936337676822556e-01,-4.904835914786814244e-01,-3.744366001927806331e-01,-2.397503976138815940e+00,1.541029983277938609e+00,6.308453895730506411e-02,-2.844406839262927367e-01,-1.265600537601210718e+00,1.787979632455749757e+00,-3.545087080693742343e-01,-1.047611230671042504e-01,3.862536891890525070e-01,8.227753737653733523e-01,-6.837898224310078321e-01,1.057203331214129349e+00,3.187997356903155000e-02,1.343182457528941276e+00,-5.053968954877240127e-02,-3.640099563071088062e-01,-1.553342339431060815e+00,-3.192978018201610979e-01
5.270464509549641630e-01,7.111123993648228447e-01,-2.175454804904761452e-01,2.637791210703863687e+00,-1.742137630594965403e+00,-9.443480774144415169e-02,1.431183752254563846e+00,5.927584465506687827e-01,1.702968953262880003e-01,-1.751705947792024487e+00,2.885813223432078245e-01,-5.425795169067793022e-01,1.716023819859949784e-01,9.828178292431047902e-01,-2.534890206276878277e-02,-2.875524492841080582e-01,9.244428673433661148e-01,-6.124629986631457274e-02,-7.310333425852061362e-01,-1.022773704695142838e+00,9.959929702457525069e-01,9.555579326274550311e-01,7.138407711950432999e-01,1.333709621941219781e-01,-8.070383084728134371e-01,-3.420107818792150756e-01,1.908779658091186437e+00,1.559232614531266825e-01,7.596525320929626846e-01,-4.230062284192483424e-01,1.816727453236816336e-01,2.744925707464034303e-01,6.791235738075722395e-02,-3.698281487591944389e-02,-1.708010306976223969e-01,2.669732315398677391e-01,1.382997248852925631e+00,-2.246087351142651498e-02,1.313953672259150773e-01,4.344371851022323927e-01,2.645340683169988272e-01,5.656583442738246648e-01,5.850842795017245912e-01,-1.742981527520873486e-01,-1.071368671455089627e+00,-4.846050255238325971e-02,-8.452903895662434719e-01,4.151005583815807753e-01,4.255305913978583154e-01,-9.807243575005858416e-01,-4.278261099720205296e-01,1.498569955138536969e+00,-3.601565708690279699e-01,-4.582403893374928372e-01,-1.337968401950970554e+00,-4.138653961487197275e-02,8.210479561079149224e-01,2.097800780771691631e+00,1.282933246874523370e+00,2.703379257393718760e-01,1.003140362044931511e+00,1.078673551320406654e+00,3.407526851297641435e-01,-1.980749596235683030e-01,2.481458422875653547e+00,1.385254876189206286e+00,-1.154600965389668943e+00,-1.268069050377081508e+00,6.078621862094797379e-01,-1.080096483157590992e+00,-6.112816747957622310e-01,1.020351122923312676e-01,-1.436573936772118643e+00,2.107170525056552557e-01,-8.969041706975122707e-01,-1.724393078991833139e+00,1.792339196646942412e+00,-1.312712706592231493e+00,5.558774263856249842e-01,-6.818813054911306848e-01,1.572742745755804306e+00,-1.046515748477659519e-01,1.850397801609900972e+00,-3.333504267494005746e-01,1.934642338198724054e-01,-4.967449378649090308e-01,1.032723215735860789e+00,-1.739803797522559314e+00,-7.558621756229088051e-01,-8.811117326479355194e-01,3.938922629126753727e-01,-9.500255347962832664e-01,3.325066221622491325e-01,5.289444088560466550e-01,-1.120520993992724978e+00,4.826420692565665943e-02,6.198845052177757303e-02,-1.027515673217867409e+00,-2.383353654673260325e-01,1.932178169581346472e+00
-2.266322936768359331e-01,-9.238307201769230259e-01,3.558389974728203287e-01,-1.270063478386288525e+00,-1.954724126967586628e-01,-4.634193992174632237e-01,9.894148472858507182e-01,1.388647381631717082e+00,1.087713736524141162e+00,4.388012630343906539e-01,-9.616022408812360256e-01,1.245609937147846180e+00,5.029255176706320940e-01,-6.313987783785193209e-01,-7.042520470882599470e-01,-2.404825367583423301e-01,5.855993109298576194e-01,3.528005601084065468e-01,-1.815557692432085757e+00,-9.101238456951419309e-01,-7.485279533390595263e-01,-1.081249264802630616e-01,2.747788370521677681e-01,2.373497645094251318e-01,-2.598436943633884999e-01,-3.124421771563999362e-01,4.485097425124068282e-01,-5.953196470440050986e-02,-4.700148133977866682e-01,3.495667716276655845e-01,-1.027468847173612865e+00,-3.066384838696107895e-01,1.406176139494267785e+00,-1.249696772794352873e+00,-1.560148888885232843e+00,1.557397650649022580e+00,-5.933563949764881773e-01,-1.702885123295004854e-01,1.672626808454706238e+00,-5.407998076498752305e-01,-6.841283287665845814e-01,5.999620859819929652e-01,-2.171991251446380999e-01,3.315265183521529102e-01,-3.833645801508279716e-01,-7.818160880731109819e-01,2.662374068278363648e-01,2.794280245327372958e-01,-1.219625695173770064e+00,-7.239489167555044347e-01,-1.734778307543934694e+00,2.716607843740244665e-01,9.911201694909028970e-02,-3.630899064372581919e-01,-5.882267282885188520e-01,2.594171352413205539e-02,-5.723023507451586722e-01,1.105586962797161288e+00,-1.208015592829647433e+00,-1.339701039974915631e+00,2.075185406731782312e+00,-1.489409701331010361e+00,-1.150953065625964111e+00,4.190598246739657973e-01,4.134052764244962042e-01,7.175769325882829230e-01,2.617248396799048415e-01,-2.427712711003623125e-01,-5.012681327516669283e-01,-6.981289789688550629e-01,1.384580160839073981e+00,-2.864254139357557127e-01,5.000695850282260713e-01,1.951103236540060903e+00,-2.783674615930086249e-01,3.678625863071045832e-02,4.458525062610012579e-01,-1.410350757680669309e+00,4.500013006954748929e-01,5.154795307938982996e-01,-1.154083940382602869e+00,-1.380173395071838227e+00,-4.958330052131627030e-01,-4.132790724188712406e-01,-1.719316667927549114e+00,-2.956090275308467449e-02,-7.660398835228289238e-01,9.988207650262723170e-02,-7.130239566297441600e-01,-2.226117620977587030e+00,7.257141531219551966e-01,9.169762830692351763e-01,-5.638902404112553501e-01,-1.522179556823170632e+00,-1.427878862756230827e-02,-2.467208068188842807e-01,-1.653294765172791947e-01,1.191139825983412587e-01,-2.074980486170047378e+00,-1.002755217016916944e+00
5.235460180637989680e-01,8.215173089989221689e-01,-1.487418493328625801e-01,-4.537041195929196469e-02,-7.044929255297609494e-01,1.730315519506340216e+00,2.289272555040534340e-01,1.092741057290839368e+00,-3.535715266614274377e-01,-3.065886493678411998e-02,-2.001718506206763004e-01,-4.813102393572741278e-01,1.711425997011576161e+00,1.435387086252621458e+00,-1.167520333241006014e+00,4.084342476600172356e-02,3.620181956704453530e-01,5.725921910432455464e-01,1.104460236733149303e+00,-4.256720265205931053e-01,7.556888428486899789e-01,1.028145715532752247e-02,2.245857707648965806e-01,-1.134708226568289513e+00,-9.515209412315561721e-01,-1.271304560757665625e-01,2.894449840112339398e-02,2.104077366629305335e+00,1.567514143463716536e+00,-6.242296327908734010e-01,-4.006442020599762510e-01,-1.137061538209124478e+00,-9.031590369968799381e-01,-1.097278062419031697e+00,-7.130920963109931010e-02,-1.319339086650853421e+00,-5.600929458770712577e-01,1.649545570333639521e-01,-6.315857879244524131e-01,-8.670697795627686499e-01,-1.002562670710664738e+00,1.207348203245673490e+00,1.711987012985992207e+00,-6.245894793017124913e-01,-2.121458039859585587e-01,-1.193564182274344798e+00,6.575858924331783317e-01,2.000798815523942564e-01,1.091259859221751949e+00,-4.890220582737095367e-01,1.368220262225958050e+00,8.916251175268083973e-01,8.375662124501371819e-01,5.141447133892467214e-01,-5.004969240983380557e-02,7.439528461648937663e-01,-1.724050203538126658e+00,8.990157327272839394e-02,3.227395618851999770e-01,-3.771494256115565658e-01,-2.208983015993693107e-04,1.050113693779221480e+00,-1.686991122175147129e-01,7.978764964211626509e-01,5.525243131579976597e-01,-1.153093261804180925e+00,1.641552189028804731e+00,-1.438977834474242767e+00,2.027739513817519601e+00,-1.365317321173664000e+00,7.214886239228501807e-02,6.131516784246442420e-01,1.489166426294245227e+00,2.212965750346210514e-01,-1.530892108386614048e+00,8.018882142164840410e-01,-4.244667128633392572e-01,1.118854972135864045e+00,1.569548064582847013e+00,1.427731771067635602e+00,-1.371837873116693807e+00,-2.664178926421963411e-01,7.792145652142417056e-01,-1.028142946850140182e-01,-5.864646217583874277e-01,2.402526545950497416e-01,-9.980556587715391226e-01,1.911699128232046963e-01,-9.528030215809087933e-01,1.470996579505005952e+00,7.189049215428980899e-01,-1.665595772769085103e-01,7.646112966882201434e-01,-1.189443470847861173e+00,-5.348572637202640978e-01,-2.159784664665048010e-02,-1.105191591479785851e+00,-1.055946338524935468e+00,1.021355658990055648e+00,1.709656094979873142e+00
2.956195193761735479e-02,1.238420164382377092e-01,2.894300567029753357e-01,-3.014922439465465009e-01,4.144350112798109165e-01,9.498579011377821235e-01,5.218485421095229171e-01,-1.969262874051839196e+00,5.028100277577840505e-01,-3.544224393337603307e-01,-4.469904818113948353e-01,-1.116978385935770257e+00,-7.882663825810968250e-01,1.055752163965863355e+00,-1.304541210896986714e+00,5.397352373427954930e-01,3.469912503733691977e-01,8.741928933305492810e-01,-1.575179362620756196e+00,-1.599836561749509445e-01,-6.433332361669630295e-01,-7.153708866312951109e-01,1.699458930621629005e+00,1.282837224686698363e+00,-4.525576663182082626e-01,3.938001271158281247e-01,4.257406105857960976e-01,-1.300474321915951192e-01,-3.937331661815618999e-01,-6.410597741081536238e-01,1.719642547154525691e-01,-8.401490192933458445e-01,8.649983085249567383e-01,-2.048613320814620942e-01,-1.070733343325384057e-01,-2.421066850647190793e-01,-9.024827749371497898e-01,7.978708863196312118e-01,-2.890957876571479956e-01,6.769776126657560678e-01,-3.431840339305373688e-01,4.872101346078451800e-01,7.656653581628110050e-01,-2.200564435744118974e+00,-2.596062396779175607e+00,4.756748381165132877e-01,-1.594885645232233085e+00,-1.110076731666040484e+00,-9.984064955184256407e-01,-2.275806602546662116e+00,1.552807207866536476e+00,-1.149298768674315907e+00,1.885306285976399432e-01,9.889637830869817403e-01,-1.586136303292955185e+00,-4.723808755437636231e-01,-1.888463478757424485e-01,2.111270803284047426e-01,1.611722292455897820e+00,5.667304418132301791e-01,-6.411772534653855660e-01,1.538773941160005210e+00,3.096639858949536972e-01,-4.488486803520279622e-01,1.769100570312561072e+00,2.682004879637707728e-01,-1.462225061925233716e+00,1.850810168972202074e+00,1.700769505670963078e+00,3.533910559483136038e-01,3.364890211021920874e-01,1.057105434442278113e+00,1.198678722467667157e+00,-2.594654269661882839e+00,-7.147453741565916729e-01,8.043460416389878187e-01,1.191655345871856841e+00,-1.273653841163360501e-01,-1.074975265988693307e+00,1.448269125183977657e+00,-2.783542797156380311e-01,-1.036818663940940244e+00,2.014514663822544460e-01,5.017557989907293070e-01,1.613334922011461670e+00,-1.897710628250502518e+00,1.299082573776278782e+00,5.531844259723022184e-01,-2.003622960066614722e-01,5.456699950930499199e-01,2.622866189731698494e-01,2.190702096803853749e-01,9.323529322684812604e-01,1.743052427880848354e+00,-1.247036797698496263e-01,9.540316671351477540e-01,7.120509492248905392e-01,-5.793366572156922745e-01,-7.618194555160585635e-01,1.661502128743764573e+00
2.547691702457716811e+00,-3.891232402911326549e-02,-3.564092072382519794e-01,-1.862568653434195864e+00,2.651999118134211297e+00,-1.362303703563350898e-01,1.037493399709662617e-01,1.154322256846557898e-01,2.586704644560385846e-01,1.487743331961457249e+00,1.454343476390632883e+00,7.043082981680984789e-01,1.466351375856671524e+00,3.536221825367628080e-01,-1.085523463567941604e+00,3.632097610029688672e-01,-1.813277132405328063e+00,-1.979107597158340226e-01,4.328745920492784727e-01,-5.405657877076903706e-01,2.956306549808949691e-01,2.079844236833701565e+00,-1.842432919961046522e+00,-5.111660166205718170e-01,-5.809351283947400413e-01,1.062736466665306523e+00,1.805510965628008904e-02,2.279839968937126884e-02,-1.679791484914936239e+00,8.124230006825046146e-01,-6.258887064661019517e-01,-1.250270818468726564e+00,6.151354583539510035e-01,-1.213946110137951451e-01,-1.280895271337556540e+00,3.246098059252541246e-01,6.705693906174532426e-01,1.491613231433754905e-01,3.270638038828971861e-01,-3.529616901418217711e-01,-9.055276404436707338e-01,1.676185425576461441e+00,6.809960077267706025e-01,-7.037176105934077608e-01,1.020797487098906997e-01,1.195056139684479435e+00,-2.779593857816088920e-01,-5.216529162984035600e-02,3.536836012498140169e-01,-4.083107621105539486e-01,-1.810429667795187880e+00,-9.033080622801077375e-01,1.054045091189313554e+00,-9.808768767289831603e-01,3.520788914043783691e-01,6.659818403106037010e-01,1.065501501954821517e+00,-2.284336131027025762e-01,3.644839042458271061e-01,-1.514846657215433101e+00,-7.526128723722576297e-02,-2.970580817573761356e-01,-7.274143817732618977e-01,-2.458753403855792330e-01,-1.279489421196325361e-01,-3.693106199094616793e-01,-2.623004284477530756e+00,2.115850728924567381e+00,6.855615854791441421e-01,-1.574439847117503344e-01,1.381287767413007295e+00,6.842655874188227627e-02,3.125362924833864353e-01,4.542531851503621709e-01,-7.884718753018504778e-01,-6.584033431115951518e-02,-1.418479846109691023e+00,-1.397533402109210898e-01,-5.553548562130986577e-01,-5.019177788520143846e-01,6.931185215037656278e-01,-2.453604968501646999e-01,-1.269431859085854430e+00,-2.623238551840710864e-01,2.337598482195056171e+00,-7.817174376760301913e-01,8.009974553825069399e-02,-1.339411120765307883e+00,4.134509638251658847e-01,2.044519673486542843e-01,4.784532945297003681e-01,2.958097097523697955e-02,-1.824419843989386059e-01,1.746667513481010847e-02,2.054289530002812114e+00,-2.531883313390030477e+00,4.238146840382535085e-01,-9.556835155906360235e-01,-1.336742103217792021e-01,-1.077403324709460986e+00
1.249902510691157431e+00,5.711487534631028984e-01,2.970484291574556068e-01,8.718652175016265993e-01,-1.637111965742300279e-01,6.895231987879345548e-01,1.984589903189886595e+00,-1.182818850940126482e-01,9.551299189232728137e-01,-1.180552886197770324e+00,1.470473939296438548e+00,-2.155788362302769531e-02,7.108614710694785011e-01,-8.118350520747238397e-01,-2.251213065289844995e+00,-1.126100185991840030e+00,-3.078667459168952791e-01,-9.618845356398223467e-01,6.708259593192185122e-01,6.338342659156377679e-02,-6.567958804642326509e-01,-2.883631824527200793e-01,-2.197934957445164261e-01,2.002479608069247796e-01,-8.455002410306655669e-01,2.642922684705711678e+00,-3.337447706635677802e-01,-1.455083601725082332e-01,8.933687076816908545e-01,1.288554738453981052e+00,3.311981880114835408e-01,-7.536789810631976116e-02,-6.114765552290405554e-02,1.856056866448568154e+00,-7.530412824561288909e-01,-3.402258697646065588e-01,-5.509960393063005890e-01,-6.040373262522097386e-01,2.122589959603462528e+00,2.030552073088431539e-02,-8.662600544473360031e-01,-3.558883863228342603e-01,-9.543423107689742446e-01,1.591464114097165927e+00,5.873380366202194097e-04,-4.640317318179716932e-01,-1.523710786309299348e+00,1.548703653480718589e-01,-8.406493439809086254e-01,1.068578251100191744e-02,-5.437403904555085932e-01,6.754553436625048146e-01,-9.733422132310650676e-01,8.183481023464054260e-01,-1.160172854537924597e-01,-6.908582143577911561e-01,1.038955475703892573e+00,9.812718480285890221e-01,6.166208035641588259e-01,-7.874870323351537138e-01,2.085673675446545611e-02,5.993399050363709124e-01,-3.781952626733465217e-01,-5.546876687944297946e-02,1.983488054493826036e+00,7.788802802787388180e-02,4.045844144487453220e-01,-8.490095099068151185e-01,-7.808979908737570530e-02,-5.273122406197596757e-01,-2.426879336360289463e-01,1.106949846008539851e+00,-3.552991507180545960e-02,-9.599149837120845019e-01,-6.289509748030468472e-01,2.685148227050607184e-01,4.883608128557230255e-01,5.868386021149908371e-01,-1.753927410907897555e-01,-4.334262568421580197e-01,4.367201140734569553e-02,-2.368892931279028780e+00,-1.592721135465871241e+00,-2.441670740242832149e+00,-2.627338282699097083e-01,-8.226183187108629946e-01,-4.226833833182462585e-02,-3.912702008374510654e-01,2.305804999132353150e-01,3.285638932885435737e-01,8.380485839532836323e-01,-9.078816127611445408e-01,-4.174551326063229151e-02,-1.994335643405131142e+00,1.081642558192815740e-01,-5.892856890062175834e-01,-9.849802336244897205e-01,-1.036177399711325497e+00,2.039686037158919163e+00,-6.587570839399223832e-01
-6.079835611701923659e-01,8.664529018458070331e-01,-7.414694894279271198e-01,-1.470561473204019087e+00,7.084741210544878154e-01,-1.285123974211050679e-01,-1.606398295215142324e-01,1.077170209325138739e+00,-6.133974021549206679e-01,-7.117636313122990277e-01,6.543853933530657807e-02,-4.214708333110717686e-01,-3.412168836744339795e-01,1.312036506749425291e+00,-1.822932487834743709e+00,2.153759265616611573e-01,-6.707133283158743797e-01,2.597174736789680805e-01,4.695494268607871557e-01,4.922331098465613231e-01,5.121705276837900112e-01,-1.142020256341357287e+00,-1.148938642440456154e-01,1.265974917971161906e+00,-9.292300251800608146e-01,1.909153205101910278e-01,1.001555629245316048e+00,-9.742149039769883168e-02,-2.119596982319413847e+00,-2.196921739988492384e+00,1.122267866057917951e+00,2.011842019146180327e+00,3.020107470343126321e-01,-4.896616402419024516e-01,-5.135490947661565109e-01,-1.073921059923732546e+00,2.203514556294529303e+00,-2.988284573183841442e-01,1.346098325676260421e+00,6.268204810677240335e-01,-6.581075463628752176e-02,-1.843865208699535296e+00,1.099725426964822672e-01,2.006561126977664422e+00,-7.578505995039082066e-01,1.015997840123248785e+00,-1.592493152994010064e+00,2.923665381528411933e-01,1.337032144096335529e+00,-2.432539237944164323e-01,-2.310235663782862214e-01,-3.389292822418378259e-01,3.186160154286116764e-01,1.397038729141534485e+00,-8.798130487131583521e-01,1.118204778015692707e-01,4.315681264740077738e-01,1.613785097175734151e+00,-2.973845710076037929e-01,1.638962314523427111e+00,1.340965921650971449e-01,1.720373663576685586e-01,-1.365017154284302148e+00,-4.212656827400206860e-01,8.806401486464326966e-01,-1.472566551932829926e+00,7.577097291811645263e-01,-6.366050127557135729e-01,-1.583816067487796644e-02,-3.878147409362678877e-01,8.896634154552829354e-01,1.134157165242565268e+00,1.731630195057207278e+00,-7.055198448961672586e-01,-1.285810433585434565e+00,-6.382100575533081743e-01,7.007847957258879212e-01,8.811405230322151283e-01,-6.532038099890327132e-01,-1.319965902524979917e+00,-8.187126044465816710e-01,1.627022111958988659e-01,6.697599912207146122e-01,-5.740804187646115775e-01,7.436871197925536414e-01,6.167126196705511321e-01,9.718668340412515150e-01,-7.119035172923534605e-01,-7.356927851492516268e-01,-9.634637827705722080e-01,4.591377032263068703e-01,6.562382063047017544e-01,7.515034769028561268e-01,-1.872183611266864611e+00,-5.562800612192723149e-01,2.721639657384404831e-01,9.315457527732456944e-01,3.275323311823940542e-01,7.408138005017621541e-01,-8.019050477600198068e-01
-1.582207998431062634e+00,-1.620190214838165721e+00,4.656189059276358982e-02,-1.679828858895717758e+00,1.395892327009225165e+00,-8.449714218020285550e-01,8.140069360500528095e-01,-4.974230586819966549e-02,5.342467542508100298e-01,-8.070091295928942809e-01,8.416407443295628177e-01,-5.581726184680367853e-01,-6.291574524224949894e-01,1.177667126387733854e+00,-8.450807337974340916e-01,-2.814389079830030282e-01,1.719957052964099065e+00,-1.077499550116936877e+00,-1.378281685990909056e+00,-2.951444138246174242e-01,1.628855818062763694e+00,-3.774375445977105614e-01,2.675792517150962085e-02,-9.222382539247692135e-01,-1.416757446715020130e+00,8.635280074720504961e-01,-2.044057780888136888e-01,-2.109840025653469731e+00,-5.260839807913462174e-01,5.237593100022031739e-02,-1.744193509488761062e+00,5.521901817602110907e-02,4.334733933886640855e-01,-5.005918971383690325e-02,-6.505124591314592752e-01,8.973140269220666321e-01,-1.371260713955524402e+00,2.529584958833304698e-01,-4.880115230424558748e-01,6.373701317691587986e-01,-1.889504364473675979e+00,-1.721851397811310802e+00,-4.902440437992312550e-01,8.762306631541378898e-01,-4.986065665438395023e-01,6.836028225972116124e-01,3.677243956295177529e-01,1.072298764475949628e+00,3.658004207322817364e-02,1.602242643916397535e-01,1.305487313720101294e+00,1.282103289783376399e+00,-1.324424718638177234e+00,2.205224979871943658e-01,1.645571628560962008e-01,1.659466835024596465e+00,-9.728491442736609818e-01,-7.489046986434966247e-01,7.648091403667154342e-01,6.620435304010928446e-03,1.917003010485333336e-01,2.901655322340250184e-02,-1.889222769835011695e+00,-1.586174750244286669e+00,7.582496550151602843e-01,2.380227284738313798e-01,8.783289916837053179e-02,-7.503271998217945216e-01,4.801033635272719535e-01,-7.587129075215459650e-01,-3.496410197842419465e-01,2.713487533245302966e-02,-6.073651119871336101e-01,4.747944802766940198e-02,2.265373866513276102e-01,-2.285254307316887668e-01,-6.393255052447047726e-01,9.697981607839775142e-01,-1.088442073673699051e+00,-2.178919562288109901e+00,5.377668813170434492e-02,-2.193375386869426680e-01,-6.063673284453124923e-01,6.947053421168634113e-01,-1.694266163205279119e-01,-2.530857977377340529e+00,-2.096986276715678610e+00,2.369009735639273154e-02,2.826837861355864789e-01,-7.921525626773769924e-01,-3.649549785081341868e-01,-4.172845751862589436e-01,-3.252064420888287066e-01,3.153589234836646771e-01,2.199464664001258424e-02,1.108160067362305323e+00,3.429693803069742142e-01,-2.438759777281143404e-01,1.841510470471560135e+00,-4.582812347447869916e-01
